,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,
01-12-2019,02:00,12.083,0,18000,18000,1.73E-03,1,-9999,3.163556919,2,-9999,6.390964907,2,-9999,-0.218792492,2,-9999,0.144671424,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.09618685,-2.862727187,0.210618516,-6.48E-02,-9999,-9999,-1.10E-11,-3.61E-13,-9999,-9999,15.60531648,397.6869712,402.9380403,0,1,511.3763984,13.03195173,13.20402596,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.8933424,293.6780692,96206.89661,1.135699017,1012.638451,2.55E-02,9.37E-03,9.22E-03,1248.910227,2407.787028,8.11E-03,51.86963019,1158.876801,283.4124579,-6.12E-02,-0.34906658,-2.85E-02,0.355533187,-2.36E-14,-7.05E-16,0.355533187,0.748019727,321.9390167,260.0609833,-4.605593125,-9999,3.90E-02,3.26E-02,-1.592694455,-1.877321787,0.495004583,7.05E-02,1,10.87589368,5,9,14,21,33,72,1.67E-03,1.034969045,3.418301685,1.040519683,5.855915712,1.041068542,-0.40561148,1.041068542,0.132559587,1.041068542,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,810001199,899999999,899999999,89999,89999,89,89,1,0,0,8,12,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.40E-02,4.95E-02,1.70E-03,0.337729811,5.45E-03,469.8019693,-9999,-9999,2.97E-03,-4.06E-04,0.132559587,-9999,-9999
01-12-2019,02:30,12.104,0,18000,18000,4.07E-03,2,-9999,-6.935494091,2,-9999,-4.021696028,2,-9999,0.196038276,2,-9999,-9.10E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.964522236,-4.61E-02,-0.140932516,-1.04E-03,-9999,-9999,5.29E-12,1.74E-13,-9999,-9999,15.57067163,396.3953507,401.6254757,0.1,0,511.5282343,13.02239356,13.1942138,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.589587,293.3764531,96206.89661,1.136870679,1012.625986,2.55E-02,-5.90E-03,9.22E-03,1247.998031,2363.366669,8.11E-03,52.80594194,1115.368638,283.4015235,0.28601215,-0.467695413,-5.09E-02,0.550579164,1.43E-15,3.40E-16,0.550579164,1.221534824,280.5527514,301.4472486,-5.309239146,-9999,5.98E-02,3.28E-02,2.623130738,1.139859313,1.724519716,-0.10067694,1,19.35976038,8,18,38,73,163,749,3.70E-03,1.09958376,-5.968515126,1.204734279,-3.013613849,1.163176966,0.474316773,1.163176966,-6.82E-02,1.163176966,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800101099,899999999,899999999,89999,89999,89,89,7,5,2,2,14,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.42E-02,3.62E-02,5.09E-03,0.21204329,1.76E-03,98.62956439,-9999,-9999,-5.18E-03,4.74E-04,-6.82E-02,-9999,-9999
01-12-2019,03:00,12.124,0,18000,18000,4.32E-03,2,-9999,-6.199411163,2,-9999,-4.697435641,2,-9999,0.188039756,2,-9999,-0.10631185,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.237105588,0.216390059,9.91E-02,4.90E-03,-9999,-9999,-1.20E-11,-3.95E-13,-9999,-9999,15.60220809,397.3042539,402.5646828,0,1,513.1547245,13.06728854,13.2403034,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.6682437,293.4506165,96206.89661,1.136564265,1012.652519,2.55E-02,-6.89E-03,9.25E-03,1252.28259,2374.217181,8.14E-03,52.7450732,1121.934591,283.4528214,0.430503896,2.80E-02,-1.67E-02,0.431738675,-2.18E-14,-7.69E-16,0.431738675,1.528013224,218.272809,3.727190952,-2.213971833,-9999,6.16E-02,6.92E-02,3.208082044,0.932021052,1.319743715,-8.74E-02,1,11.26169645,5,10,22,41,91,407,4.02E-03,1.073281428,-5.646514845,1.149964479,-3.740119582,1.128335363,0.457748122,1.128335363,-8.46E-02,1.128335363,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000199,899999999,899999999,89999,89999,89,89,9,7,1,7,11,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.16E-02,8.69E-02,9.92E-03,5.20E-02,1.63E-03,34.9379866,-9999,-9999,-4.91E-03,4.58E-04,-8.46E-02,-9999,-9999
01-12-2019,03:30,12.145,0,18000,18000,3.36E-03,2,-9999,-18.14115363,2,-9999,-16.37705808,2,-9999,1.245658254,2,-9999,-0.370730844,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.776134511,1.632930419,-0.134124644,3.70E-02,-9999,-9999,-1.77E-11,-5.98E-13,-9999,-9999,15.53934352,396.0735481,401.4556526,0.1,0,525.9825939,13.40647318,13.58864904,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.943858,293.6935664,96206.89661,1.135479971,1012.845514,2.55E-02,-2.40E-02,9.48E-03,1284.648736,2410.045085,8.35E-03,53.30392962,1125.396349,283.8354143,0.62408645,0.42984248,-6.48E-03,0.757819503,4.44E-15,-1.14E-15,0.757819503,2.410085728,187.4426895,34.55731053,-0.489669452,-9999,5.44E-02,8.63E-02,0.752540711,3.973206974,1.107717487,-0.290090167,1,36.90127081,16,34,69,127,272,1129,2.53E-03,1.324747436,-11.64642727,1.655108416,-10.2358579,1.456687447,1.528468718,1.456687447,-0.231711228,1.456687447,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,17,9,0,11,24,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.18E-02,7.97E-02,2.12E-02,9.13E-02,2.62E-03,45.45606638,-9999,-9999,-1.01E-02,1.53E-03,-0.231711228,-9999,-9999
01-12-2019,04:00,12.166,0,18000,18000,3.79E-02,2,-9999,-16.70589369,2,-9999,-23.71904266,2,-9999,1.461351911,2,-9999,-0.537052938,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.738248288,1.137401429,-0.184305524,2.58E-02,-9999,-9999,1.60E-11,5.53E-13,-9999,-9999,15.45960507,394.3809324,399.8358876,0,0,534.8006207,13.64298548,13.83169104,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.1981964,293.9248284,96206.89661,1.134486199,1012.981639,2.55E-02,-3.48E-02,9.64E-03,1307.213372,2444.597414,8.49E-03,53.47356436,1137.384042,284.0971547,1.030350563,0.237316456,-5.39E-04,1.057327609,6.52E-15,1.03E-15,1.057327609,3.088999547,209.0295003,12.97049967,-2.92E-02,-9999,0.18271008,0.178753213,31.00309406,9.64E-02,0.704324113,-7.96E-02,1,8.973339386,4,8,17,31,66,272,3.61E-02,1.047930536,-16.49475798,1.103533008,-20.64697727,1.076604059,2.263479798,1.076604059,-0.467494408,1.076604059,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,9,5,0,10,14,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162846065,0.147938403,4.67E-02,4.45E-02,1.37E-03,54.3568571,-9999,-9999,-1.44E-02,2.26E-03,-0.467494408,-9999,-9999
01-12-2019,04:30,12.187,0,18000,18000,4.00E-02,2,-9999,-17.72790197,2,-9999,-18.6386336,2,-9999,1.717170585,2,-9999,-0.422023489,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.99E-02,0.92240813,-0.109303125,2.09E-02,-9999,-9999,1.94E-11,6.83E-13,-9999,-9999,15.41899058,393.3770377,398.8956832,0.1,0,542.2756412,13.83480872,14.02889581,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.2223602,293.9310468,96206.89661,1.134380816,1013.087767,2.55E-02,-2.73E-02,9.77E-03,1325.511899,2445.509502,8.61E-03,54.20187075,1119.997603,284.3065048,1.020203725,-7.96E-02,-4.96E-02,1.02450914,5.42E-15,1.26E-15,1.02450914,2.933192736,226.4623077,355.5376923,-2.777446095,-9999,0.187864406,0.187428393,31.7597985,9.41E-02,0.951137425,-8.21E-02,1,8.134347444,4,7,15,28,59,242,3.83E-02,1.045995355,-17.19651358,1.099161857,-15.94569618,1.073954268,2.506342983,1.073954268,-0.361048909,1.073954268,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,12,10,2,10,14,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.192483142,0.138136252,4.42E-02,6.80E-02,1.68E-03,34.67439409,-9999,-9999,-1.50E-02,2.51E-03,-0.361048909,-9999,-9999
01-12-2019,05:00,12.208,0,18000,18000,3.35E-02,2,-9999,-14.50624205,2,-9999,-14.19310248,2,-9999,0.996001242,2,-9999,-0.321297931,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.6996316,0.2556157,-8.75E-02,5.79E-03,-9999,-9999,3.93E-11,1.39E-12,-9999,-9999,15.39874092,392.5743078,398.1031308,0.1,0,544.7540052,13.8879164,14.08350697,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.0073571,293.7120486,96206.89661,1.13520409,1013.111933,2.55E-02,-2.08E-02,9.82E-03,1330.577583,2412.734554,8.65E-03,55.14811321,1082.156971,284.3640106,1.048923473,0.150372773,-4.31E-03,1.059656065,9.87E-15,2.55E-15,1.059656065,2.537119033,213.8417122,8.158287777,-0.232894399,-9999,0.171808946,0.173758503,29.68832547,0.100712989,1.0220628,-7.34E-02,1,9.945680234,4,9,19,35,74,308,3.20E-02,1.048287665,-13.9460303,1.104297349,-12.03539656,1.077107413,1.655252052,1.077107413,-0.272452624,1.077107413,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,13,6,0,7,11,21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.151878339,0.151222229,4.44E-02,4.06E-02,8.94E-04,27.84530374,-9999,-9999,-1.21E-02,1.66E-03,-0.272452624,-9999,-9999
01-12-2019,05:30,12.229,0,18000,18000,3.61E-02,2,-9999,-14.13433873,2,-9999,-18.52804392,2,-9999,1.200988125,2,-9999,-0.419354898,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.59727408,-3.91E-02,-7.00E-02,-8.84E-04,-9999,-9999,-9.71E-12,-3.44E-13,-9999,-9999,15.38338185,391.9322581,397.4487704,0,0,544.7838761,13.87980724,14.07516785,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.8189362,293.5252082,96206.89661,1.135930137,1013.103055,2.55E-02,-2.72E-02,9.82E-03,1329.804101,2385.083213,8.64E-03,55.75504006,1055.279112,284.3552425,1.057204421,0.133141117,-3.95E-03,1.065562445,-1.13E-15,-6.31E-16,1.065562445,2.626042121,214.8221315,7.177868522,-0.212228809,-9999,0.178169981,0.140460909,33.98043384,8.80E-02,0.762861897,-6.89E-02,1,9.534488101,4,9,18,33,69,284,3.44E-02,1.046807131,-13.89337524,1.101293982,-16.06105254,1.074948684,1.868315163,1.074948684,-0.363518194,1.074948684,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,10,18,4,1,8,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121400017,0.115318345,4.42E-02,3.00E-02,8.78E-04,30.31762459,-9999,-9999,-1.21E-02,1.87E-03,-0.363518194,-9999,-9999
01-12-2019,06:00,12.249,0,18000,18000,3.22E-02,2,-9999,-14.23183011,2,-9999,-17.22683775,2,-9999,1.343058735,2,-9999,-0.389913123,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.72E-02,0.212103537,-0.110347077,4.80E-03,-9999,-9999,1.64E-11,5.85E-13,-9999,-9999,15.34217679,390.9200628,396.4400319,0,0,546.459734,13.92384383,14.12045484,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.847305,293.5493622,96206.89661,1.135817967,1013.127969,2.55E-02,-2.53E-02,9.85E-03,1334.004428,2388.63694,8.67E-03,55.84793596,1054.632511,284.402803,1.101533707,0.100588238,-2.89E-02,1.106495372,8.61E-15,1.07E-15,1.106495372,2.793382138,216.7824186,5.217581382,-1.498705865,-9999,0.168324838,0.162643097,28.45694044,0.105071028,0.826142924,-7.35E-02,1,11.01081527,5,10,21,39,83,349,3.06E-02,1.051070491,-13.7943341,1.110541494,-14.77586912,1.080870357,1.981020626,1.080870357,-0.334437774,1.080870357,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,3,6,2,7,10,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.152614446,0.128944922,4.37E-02,3.40E-02,1.16E-03,29.5467121,-9999,-9999,-1.20E-02,1.98E-03,-0.334437774,-9999,-9999
01-12-2019,06:30,12.27,1,18000,18000,2.22E-02,2,-9999,-11.03968926,2,-9999,-15.72361205,2,-9999,0.843849724,2,-9999,-0.355894496,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.07E-02,0.393805816,-7.76E-02,8.91E-03,-9999,-9999,-4.07E-11,-1.46E-12,-9999,-9999,15.31301102,390.2081066,395.7508397,0.1,0,549.6249352,14.00561294,14.20455646,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.8708746,293.5652328,96206.89661,1.135721838,1013.173557,2.55E-02,-2.31E-02,9.90E-03,1341.80347,2390.967942,8.72E-03,56.11967631,1049.164472,284.4907634,1.116183437,0.355499351,2.60E-02,1.171716218,-2.30E-14,-2.66E-15,1.171716218,2.611762252,204.3335593,17.66644074,1.269258187,-9999,0.13972944,0.159556618,20.98541251,0.142479925,0.702108982,-6.87E-02,1,16.03377447,7,15,31,59,130,581,2.09E-02,1.060425251,-10.64983895,1.130357475,-13.45112068,1.093644623,1.355629255,1.093644623,-0.304458021,1.093644623,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,9,16,1,7,3,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.156667448,0.124402184,3.80E-02,2.91E-02,9.19E-04,29.18439592,-9999,-9999,-9.26E-03,1.36E-03,-0.304458021,-9999,-9999
01-12-2019,07:00,12.291,1,18000,18000,2.47E-02,2,-9999,-11.51751854,2,-9999,-15.25859094,2,-9999,0.980581466,2,-9999,-0.345312705,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.539577917,-0.310519699,-5.79E-04,-7.03E-03,-9999,-9999,-1.41E-11,-5.03E-13,-9999,-9999,15.32192059,390.2027977,395.7195982,0.1,0,547.4223846,13.94118608,14.13829062,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.6954003,293.3965163,96206.89661,1.136402306,1013.133984,2.55E-02,-2.24E-02,9.86E-03,1335.658546,2366.191023,8.68E-03,56.44762122,1030.532477,284.4214965,1.048785706,0.372671292,2.49E-02,1.113307418,7.79E-15,-9.19E-16,1.113307418,2.681726445,202.4380439,19.56195605,1.279553365,-9999,0.147341315,0.132833728,23.58407279,0.126780477,0.754821895,-6.79E-02,1,13.65328548,6,13,26,49,107,468,2.34E-02,1.055022838,-11.15748989,1.11872556,-13.09073061,1.086418102,1.506942981,1.086418102,-0.296252493,1.086418102,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,17,10,0,3,11,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.114995545,0.110303873,4.04E-02,3.39E-02,7.86E-04,27.36489601,-9999,-9999,-9.69E-03,1.51E-03,-0.296252493,-9999,-9999
01-12-2019,07:30,12.312,1,18000,18000,1.11E-02,2,-9999,-8.29844826,2,-9999,-9.55035613,2,-9999,0.907976631,2,-9999,-0.216055595,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.161071816,-0.656901223,0.106686196,-1.49E-02,-9999,-9999,-1.58E-11,-5.57E-13,-9999,-9999,15.37994797,391.1796572,396.655532,0.1,0,542.7734463,13.80511372,13.99836271,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.3185133,293.0339067,96206.89661,1.137866423,1013.050314,2.54E-02,-1.40E-02,9.78E-03,1322.679362,2313.698436,8.60E-03,57.16731882,991.0190746,284.2742654,0.585864176,0.260057391,8.62E-03,0.641046795,1.39E-14,-1.03E-15,0.641046795,1.943883532,198.0641956,23.93580439,0.770515379,-9999,9.87E-02,7.12E-02,9.830452439,0.304156906,0.868915059,-7.30E-02,1,10.41861855,5,10,21,39,88,407,1.05E-02,1.051129244,-8.042721311,1.105954084,-8.130935293,1.085931612,1.261572648,1.085931612,-0.183944351,1.085931612,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800001099,800001099,899999999,899999999,89999,89999,89,89,10,7,0,10,24,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.24E-02,5.04E-02,1.96E-02,2.26E-02,1.03E-03,11.24778684,-9999,-9999,-6.98E-03,1.26E-03,-0.183944351,-9999,-9999
01-12-2019,08:00,12.333,1,18000,18000,9.70E-03,2,-9999,0.11728262,2,-9999,-3.04756478,2,-9999,0.863191579,2,-9999,-6.89E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162003375,1.020694788,0.172760551,2.31E-02,-9999,-9999,-1.84E-13,-6.58E-15,-9999,-9999,15.43845742,392.7618978,398.3453469,0.1,0,550.9565715,14.0166043,14.21586242,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.3890357,293.0845081,96206.89661,1.137580002,1013.168465,2.54E-02,-4.47E-03,9.93E-03,1342.851782,2320.938967,8.73E-03,57.85812558,978.0871847,284.5025523,0.51306849,0.137753323,-9.70E-03,0.531327986,8.35E-16,-1.19E-17,0.531327986,1.871344104,206.971139,15.02886104,-1.046530302,-9999,9.24E-02,6.11E-02,-570.2772946,-5.24E-03,-3.85E-02,1.10E-03,1,10.48339004,5,9,17,30,57,187,9.48E-03,1.023279177,-6.78E-02,1.040814134,-2.904661087,1.037465512,0.852843718,1.037465512,-6.57E-02,1.037465512,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800001099,800101099,899999999,899999999,89999,89999,89,89,9,12,0,7,28,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.23E-02,4.42E-02,1.56E-02,4.84E-02,8.82E-04,33.71843274,-9999,-9999,-5.88E-05,8.53E-04,-6.57E-02,-9999,-9999
01-12-2019,08:30,12.354,1,18000,18000,9.26E-02,2,-9999,4.811473347,2,-9999,-13.01038333,2,-9999,1.385890834,2,-9999,-0.294717667,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.16740798,4.144252827,-0.148283885,9.39E-02,-9999,-9999,-6.30E-11,-2.39E-12,-9999,-9999,15.31232033,391.3973983,397.3095476,0,1,582.1561098,14.88046109,15.10523393,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.782935,294.391762,96206.89661,1.132162939,1013.677154,2.56E-02,-1.91E-02,1.05E-02,1425.219838,2515.5802,9.27E-03,56.65571059,1090.360362,285.4044364,1.680529597,0.462030885,3.96E-02,1.743335427,7.76E-15,-4.11E-15,1.743335427,4.444473256,206.6273862,15.37261384,1.300753266,-9999,0.286035712,0.519388642,-413.1113251,-7.24E-03,-0.369817954,1.47E-02,0,30.2844646,-4.595784341,10.39567669,25.88670485,39.47885824,55.36966002,82.95384039,8.83E-02,1.049050973,3.602758877,1.105427741,-12.28570126,1.073088921,1.195291937,1.073088921,-0.278301809,1.073088921,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000199,899999999,899999999,89999,89999,89,89,5,6,0,2,29,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.523960065,0.415862053,9.90E-02,0.186635221,2.38E-03,78.96283099,-9999,-9999,3.14E-03,1.20E-03,-0.278301809,-9999,-9999
01-12-2019,09:00,12.374,1,18000,18000,7.58E-02,2,-9999,56.39739684,2,-9999,12.55557041,2,-9999,0.558578818,2,-9999,0.28475631,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.933328292,2.041380196,-3.69E-02,4.63E-02,-9999,-9999,2.92E-11,1.14E-12,-9999,-9999,15.23279482,391.0561439,397.1356319,0,0,596.3052495,15.30834191,15.54633046,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,297.0678866,295.630653,96206.89661,1.12723822,1013.943827,2.57E-02,1.85E-02,1.07E-02,1466.001012,2713.117437,9.53E-03,54.03382071,1247.116425,285.8341055,2.195165912,0.962856388,4.78E-02,2.39752573,6.08E-15,1.92E-15,2.39752573,5.274428863,198.3165043,23.68349571,1.142140165,-9999,0.25938536,0.652301542,-26.28491331,-0.113753466,4.491822754,0.190232185,0,23.59843134,-3.581152999,8.100577834,20.17158417,30.76293862,43.14545882,64.63975944,7.12E-02,1.065157434,50.14316285,1.140687343,7.291909296,1.093788746,-1.915130552,1.093788746,0.165378164,1.093788746,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000199,899999999,899999999,89999,89999,89,89,3,10,0,16,3,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.540860531,0.611921922,0.151820631,0.243708965,7.00E-04,3.464630144,-9999,-9999,4.39E-02,-1.92E-03,0.165378164,-9999,-9999
01-12-2019,09:30,12.395,1,18000,18000,0.111007587,2,-9999,74.32288297,2,-9999,21.70913175,2,-9999,9.44E-02,2,-9999,0.493153166,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.268055227,0.159904675,-4.14E-02,3.63E-03,-9999,-9999,2.69E-11,1.06E-12,-9999,-9999,15.13222885,390.6711908,396.7582973,0,0,594.2598617,15.34210262,15.58115023,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,298.7477693,297.2992335,96206.89661,1.120897505,1014.004213,2.58E-02,3.20E-02,1.07E-02,1469.218256,3000.601979,9.55E-03,48.96411673,1531.383723,285.867553,2.090042359,0.630604061,2.64E-02,2.183263054,-1.97E-14,1.78E-15,2.183263054,5.572858147,205.2104754,16.78952463,0.693859487,-9999,0.314697564,0.721087576,-35.6210902,-8.39E-02,3.423576945,0.207789455,0,27.20653195,-4.128696186,9.339122015,23.25573431,35.46646217,49.74221748,74.522906,0.104748096,1.059757567,67.0525751,1.129237276,14.37303375,1.087018785,-3.151487792,1.087018785,0.326503482,1.087018785,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,6,7,2,15,6,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.646396457,0.639193209,0.156585486,0.514547443,2.28E-03,70.97888583,-9999,-9999,5.90E-02,-3.15E-03,0.326503482,-9999,-9999
